"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"525","Brody Foxx behaves on a trip to Italy and cuts penis on a dime/forced to star in The Sex Show!!! Season 2/forced to… https://t.co/f2s6khmr3X",FALSE,0,NA,2021-03-08 02:17:39,TRUE,NA,"1368747714423496706",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","GoAnimateTitles",0,FALSE,FALSE,NA,NA
"526","RT @TerriLJohns08: If you haven't yet, I recomm you watch CNN's Searching for Italy w Stanley Tucci. 
A lovely way to travel through Italy…",FALSE,0,NA,2021-03-08 01:52:50,FALSE,NA,"1368741467225784321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HockeyFanGirl12",2,TRUE,FALSE,NA,NA
"527","trip to italy https://t.co/VENMcc5q7V",FALSE,1,NA,2021-03-08 01:47:10,FALSE,NA,"1368740043523846146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mculovebot",0,FALSE,FALSE,NA,NA
"528","Take a chance. Plan a trip to Italy. Take a long drive. But remember,  happiness is a choice.",FALSE,0,NA,2021-03-08 01:43:20,FALSE,NA,"1368739074878676993",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","NewLifeBot",0,FALSE,FALSE,NA,NA
"529","@shereenskee Italy is my dream trip. The Airforce just sent my son there for 3 months to train. I’m jealous 😩😩",FALSE,1,"shereenskee",2021-03-08 01:36:59,FALSE,"1368731448556064768","1368737477851287559","1220758271675588608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolerue2",0,FALSE,FALSE,NA,NA
"530","@GChernack @AnthonyMKreis My wife and I had a 3 week trip to Italy planned for October 2020. I was on sabbatical an… https://t.co/Z4i2tLNmck",FALSE,0,"GChernack",2021-03-08 01:02:31,TRUE,"1368721396180848645","1368728803896291337","374711629","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","profalankchen",0,FALSE,FALSE,NA,NA
"531","RT @offgunisticity: Eli, the disappointment of the family, took a long trip to Italy,before taking his own life. There he met Zayn, a local…",FALSE,0,NA,2021-03-08 01:00:29,FALSE,NA,"1368728292145074180",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CynDiDiii",180,TRUE,FALSE,NA,NA
"532","@ReyloRobyn2011 Funny enough during May the theaters reopened in Italy (until late June) and some of them screened… https://t.co/Ov7hAN15Un",FALSE,1,"ReyloRobyn2011",2021-03-08 00:16:24,TRUE,"1368694135805337601","1368717200861855749","1065741888907591681","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaCristof12",0,FALSE,FALSE,NA,NA
"533","@CD3Gator Pretty much been in Florida my entire life. Used to the beaches. I have been to Tennessee and did some sk… https://t.co/uzNpgP1EUy",FALSE,1,"GatorRealm",2021-03-08 00:02:32,TRUE,"1368713101378543630","1368713707992276994","4399724779","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GatorRealm",0,FALSE,FALSE,NA,NA
"534","RT @discoveryplus: Oh what we would do for a trip to Italy right now... who would you bring along? 🇮🇹

Escape to Italy and stream #BobbyAnd…",FALSE,0,NA,2021-03-07 23:33:32,FALSE,NA,"1368706413443248130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamrea",2,TRUE,FALSE,NA,NA
"535","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-07 23:30:07,FALSE,NA,"1368705552486985729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bokuto412",36,TRUE,FALSE,NA,NA
"536","The husband made this little video of our trip to Italy a couple years ago and it made me happy to see us travellin… https://t.co/45VTsCVwCs",FALSE,11,NA,2021-03-07 23:28:33,TRUE,NA,"1368705158905962496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheOddBallGay",0,FALSE,FALSE,NA,NA
"537","@stebiakun79 @vincentdonofrio 👏👏👏
I look forward to returning to Italy.
I had a beautiful and memorable trip in ‘05.",FALSE,2,"stebiakun79",2021-03-07 23:27:13,FALSE,"1368699109826322432","1368704820174061570","200610844","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Maureen91948114",0,FALSE,FALSE,NA,NA
"538","RT @lorenzodago: @jeremythunder This reminded me of the general shock and repulsion from when I tried to kiss a guy on the cheek during my…",FALSE,0,NA,2021-03-07 23:13:44,FALSE,NA,"1368701430111014917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","namuplanet",1,TRUE,FALSE,NA,NA
"539","RT @ashleycarey: @MikeCam @jeremythunder When I turned 18 on an exchange trip in italy my mom called the tour organizer to tell him I was I…",FALSE,0,NA,2021-03-07 23:12:41,FALSE,NA,"1368701163433033728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","namuplanet",1,TRUE,FALSE,NA,NA
"540","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-07 23:11:02,FALSE,NA,"1368700749740470275",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narcvsa",36,TRUE,FALSE,NA,NA
"541","RT @WIRED: During Italy's second lockdown, photographer @paolopettigiani brightened his days by looking through images from his trip to Per…",FALSE,0,NA,2021-03-07 23:00:21,FALSE,NA,"1368698062684688384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devvydesigner",176,TRUE,FALSE,NA,NA
"542","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-07 22:46:45,FALSE,NA,"1368694636244393986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_badassbitch16",36,TRUE,FALSE,NA,NA
"543","RT @priyaxrai: a trip to italy would solve all my problems &lt;3 https://t.co/bGanQGdW2E",FALSE,0,NA,2021-03-07 22:42:33,FALSE,NA,"1368693579669979136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inderszk",5,TRUE,FALSE,NA,NA
"544","RT @priyaxrai: a trip to italy would solve all my problems &lt;3 https://t.co/bGanQGdW2E",FALSE,0,NA,2021-03-07 22:37:52,FALSE,NA,"1368692403490656258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simran_Rodh",5,TRUE,FALSE,NA,NA
"545","@duskvstweak @MrJoshCharles That same album and a trip to Ancona in Italy, missing my GF, staring up at the stars,… https://t.co/4Vyw6SXKbv",FALSE,1,"duskvstweak",2021-03-07 22:35:41,TRUE,"1368641840174497794","1368691853428658176","70687605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TQuillfeldt",0,FALSE,FALSE,NA,NA
"546","just booked a one way trip to italy who is coming ???!!!!!!",FALSE,0,NA,2021-03-07 22:32:41,FALSE,NA,"1368691100035211271",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mradamdriverr",0,FALSE,FALSE,NA,NA
"547","#OTD in 2018 I was traveling with my sisters on a girls trip in Italy. This was the life. 💕 https://t.co/GdPml1PmTZ",FALSE,27,NA,2021-03-07 22:32:23,FALSE,NA,"1368691021660438530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xtina_Korp",0,FALSE,FALSE,NA,NA
"548","@chigrl im so happy we did our Italy trip in 2019 before all of this to get to 1 and 3.  breathtaking",FALSE,0,"chigrl",2021-03-07 22:30:26,FALSE,"1368689894474850317","1368690531350544384","20253024","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ailliwre",0,FALSE,FALSE,NA,NA
"549","hmm, never heard of wine being described as tasting like banana.

It's from Argentina.

And, of course, I have to t… https://t.co/1YJlJfx7N5",FALSE,0,NA,2021-03-07 22:18:01,TRUE,NA,"1368687406153629698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WildCardMark",0,FALSE,FALSE,NA,NA
"550","Listening to the second stop on our world wide road trip -  ""Motorheads in Italy?  Volvo in the New Car Showroom?… https://t.co/oibCJSF3p6",FALSE,0,NA,2021-03-07 21:49:30,TRUE,NA,"1368680231201038339",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","InWheelTime",0,FALSE,FALSE,NA,NA
"551","@olsonplanner A trip to Italy. We were invited on a family trip to a Tuscany villa and took our 8 month old. It was… https://t.co/S8hvK4vKiN",FALSE,2,"olsonplanner",2021-03-07 21:47:14,TRUE,"1368556372057538562","1368679658753908736","381595817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyjpearce",0,FALSE,FALSE,NA,NA
"552","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-07 21:39:33,FALSE,NA,"1368677726136266757",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoveLiv92147000",36,TRUE,FALSE,NA,NA
"553","@dovenymph GREECE TO ITALY IS MY NEXT TRIP ITS ALL PLANNED I JUST NEED to be FREE",FALSE,13,"dovenymph",2021-03-07 21:36:17,FALSE,"1368676756496990212","1368676906455867392","1068014810804174848","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelaOkla",1,FALSE,FALSE,NA,NA
"554","RT @daysboards: Italy this or that:
Sicily or Sardinia? Road trip in Tuscany or boat ride to Capri? Tiramisu or panna cotta? Shopping in Mi…",FALSE,0,NA,2021-03-07 21:35:49,FALSE,NA,"1368676787321004038",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marianroses_",16,TRUE,FALSE,NA,NA
"555","RT @Walks: #TravelInspiration: The Best Spots to Visit in #Italy, According to T+L Editors https://t.co/MEKcVIg5Y5 via @TravelLeisure https…",FALSE,0,NA,2021-03-07 21:34:48,FALSE,NA,"1368676532995121162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BxSarahy",1,TRUE,FALSE,NA,NA
"556","Yes to all of this itinerary for Italy! 

https://t.co/azyvTqAaxN https://t.co/0zimPRJOFW",FALSE,0,NA,2021-03-07 21:34:03,FALSE,NA,"1368676340807983105",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","wwhoneymoon",0,FALSE,FALSE,NA,NA
"557","RT @priyaxrai: a trip to italy would solve all my problems &lt;3 https://t.co/bGanQGdW2E",FALSE,0,NA,2021-03-07 21:15:58,FALSE,NA,"1368671792366297098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Afzaa00",5,TRUE,FALSE,NA,NA
"558","RT @priyaxrai: a trip to italy would solve all my problems &lt;3 https://t.co/bGanQGdW2E",FALSE,0,NA,2021-03-07 21:13:50,FALSE,NA,"1368671255159836673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhealalli",5,TRUE,FALSE,NA,NA
"559","a trip to italy would solve all my problems &lt;3 https://t.co/bGanQGdW2E",FALSE,34,NA,2021-03-07 21:10:28,FALSE,NA,"1368670407927214090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","priyaxrai",5,FALSE,FALSE,NA,NA
"560","RT @MissElvey: And to round everything off nicely, Quarles is making a recovery, so Vidal will be able to go back to England after a weddin…",FALSE,0,NA,2021-03-07 21:03:34,FALSE,NA,"1368668669572743169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_adreamer",1,TRUE,FALSE,NA,NA
"561","Took a little trip to Grandmother Mountain W4C/EM-022, also Pisgah National Forest K-4510/KFF-4513. Logged 56 with… https://t.co/56yMucM8S5",FALSE,5,NA,2021-03-07 20:40:01,TRUE,NA,"1368662743994281989",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dirtyolefireman",0,FALSE,FALSE,NA,NA
"562","RT @ItalyTravel: Discover the ruins of the Ionian Coast on an Italy trip through the Basilicata region https://t.co/7ppRCTs02x #ItalyTrip #…",FALSE,0,NA,2021-03-07 20:36:08,FALSE,NA,"1368661769074393088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gm2dm",2,TRUE,FALSE,NA,NA
"563","#TravelInspiration: The Best Spots to Visit in #Italy, According to T+L Editors https://t.co/MEKcVIg5Y5 via… https://t.co/haCcHcqowa",FALSE,9,NA,2021-03-07 20:30:10,TRUE,NA,"1368660266863460355",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Walks",1,FALSE,FALSE,NA,NA
"564","RT @autumndiors: road trip through the streets of Italy 🇮🇹 🍋 https://t.co/mXwJKGf01W",FALSE,0,NA,2021-03-07 20:18:12,FALSE,NA,"1368657256221380613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carmen_PL1",83,TRUE,FALSE,NA,NA
"565","RT @fireman452a: Ou trip to Italy, Michelangelo’s David, Chuck at the Tower of Pisa,  Chuck and I at the Colosseum, Chuck at the Trevi Foun…",FALSE,0,NA,2021-03-07 20:17:48,FALSE,NA,"1368657154710921223",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fireman452a",4,TRUE,FALSE,NA,NA
"566","RT @DisplacedNation: ""Now, as a Milanese-born, who has lived most of her life abroad and in Rome, I dare say that driving in Naples was a t…",FALSE,0,NA,2021-03-07 20:05:42,FALSE,NA,"1368654107670704129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrankbMorgan",2,TRUE,FALSE,NA,NA
"567","RT @daysboards: Italy this or that:
Sicily or Sardinia? Road trip in Tuscany or boat ride to Capri? Tiramisu or panna cotta? Shopping in Mi…",FALSE,0,NA,2021-03-07 20:03:56,FALSE,NA,"1368653662545879041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeviiiJ",16,TRUE,FALSE,NA,NA
"568","And to round everything off nicely, Quarles is making a recovery, so Vidal will be able to go back to England after… https://t.co/KipPRpPtOS",FALSE,14,"MissElvey",2021-03-07 20:01:27,TRUE,"1368652773886205962","1368653039796711430","566679987","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MissElvey",1,FALSE,FALSE,NA,NA
"569","RT @romulusinvictus: it was like a thing that one year all of the boys in my high school's choir went on a trip to italy and came back gay",FALSE,0,NA,2021-03-07 20:00:46,FALSE,NA,"1368652865594564608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vrillyhoo",1,TRUE,FALSE,NA,NA
"570","RT @bling_ballout7: I wannn take a trip to Italy",FALSE,0,NA,2021-03-07 19:51:39,FALSE,NA,"1368650570966437896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Love_TaRaj20",7,TRUE,FALSE,NA,NA
"571","I told my family since I’ma be the first in our family with a masters I think they should reward me with my Italy t… https://t.co/bxFr6zM1wl",FALSE,0,NA,2021-03-07 19:47:13,TRUE,NA,"1368649458246946817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lysandraax33",0,FALSE,FALSE,NA,NA
"572","Discover the ruins of the Ionian Coast on an Italy trip through the Basilicata region https://t.co/7ppRCTs02x… https://t.co/l9X2Yxy3rA",FALSE,1,NA,2021-03-07 19:42:09,TRUE,NA,"1368648182301929473",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",2,FALSE,FALSE,NA,NA
"573","@orcadianabroad I’m thinking of doing the Italy trip I was meant to do last year but with like five bonus places 😅",FALSE,1,"orcadianabroad",2021-03-07 19:38:12,FALSE,"1368541299343847426","1368647186548920325","4184379861","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaHoyes1",0,FALSE,FALSE,NA,NA
"574","@NickAdamsinUSA Of course. Worked illegally. Posed nude. Supported the birther theory. Lied about her education on… https://t.co/egUUTn28Fe",FALSE,0,"NickAdamsinUSA",2021-03-07 19:29:30,TRUE,"1368587194382888960","1368644997835333633","91583544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nsducktollermom",0,FALSE,FALSE,NA,NA
"575","How to Spend an Amazing Day in Murano Italy: An Inspiring Trip to Murano From Venice #Travel #ttot https://t.co/cqw053JvC0",FALSE,1,NA,2021-03-07 19:27:12,FALSE,NA,"1368644420338352130",NA,"<a href=""https://justinpluslauren.com"" rel=""nofollow"">Justin Plus Lauren Share Posts</a>","JustinLaurenXO",0,FALSE,FALSE,NA,NA
"576","@majilato Drank it for the first time on school exchange trip to Italy when I was 14. I didn't like beer at that ti… https://t.co/9HQwoeELCO",FALSE,1,"majilato",2021-03-07 19:22:37,TRUE,"1368642676871098369","1368643264262402051","113060830","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SRFlip",0,FALSE,FALSE,NA,NA
"577","Sophia is gifted a trip to Italy        #goldengirls",FALSE,3,NA,2021-03-07 19:22:35,FALSE,NA,"1368643258021216259",NA,"<a href=""https://www.likeidkwhatever.com"" rel=""nofollow"">Golden Girls Bo</a>","goldengirls_bot",0,FALSE,FALSE,NA,NA
"578","RT @EWTNVatican: Sidra, the Holy Book of Qaraqosh escaped the iconoclastic fury of ISIS and restored in Italy returns to the holy city for…",FALSE,0,NA,2021-03-07 19:21:33,FALSE,NA,"1368642998393798669",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brcena",28,TRUE,FALSE,NA,NA
"579","@CorkCoypu @cregand I had just flown in from Wuhan having stopped off in Italy for a short ski trip.",FALSE,5,"CorkCoypu",2021-03-07 19:10:34,FALSE,"1368546215495864323","1368640232212598784","864591419738030081","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CianHogan2",0,FALSE,FALSE,NA,NA
"580","my first trip out of US post covid will be Italy",FALSE,10,NA,2021-03-07 19:07:37,FALSE,NA,"1368639490382725120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyLifeAsDonnie",0,FALSE,FALSE,NA,NA
"581","it was like a thing that one year all of the boys in my high school's choir went on a trip to italy and came back gay",FALSE,7,NA,2021-03-07 19:03:27,FALSE,NA,"1368638440934273025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","romulusinvictus",1,FALSE,FALSE,NA,NA
"582","@Missnutmeg15 is this with EF? i thin i’m doing a similar trip to Italy 🤔",FALSE,0,"Missnutmeg15",2021-03-07 19:02:34,FALSE,"1368632780280659970","1368638218845921283","3274941990","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emkerns",0,FALSE,FALSE,NA,NA
"583","@aprileveryday Our flights are in and out of Venice so it would be northern Italy. 🙂 Would love to go to Florence /… https://t.co/Y3PDRcAT1I",FALSE,0,"aprileveryday",2021-03-07 18:49:28,TRUE,"1368630256169533448","1368634922076897284","174668034","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","orcadianabroad",0,FALSE,FALSE,NA,NA
"584","Evening in “Venezia” #Venezia #Venice #Veneto #Laguna #PiazzaSanMarco #SanMarco #Architecture #Sanmarksquare… https://t.co/3Mm6BHbyHa",FALSE,0,NA,2021-03-07 18:48:04,TRUE,NA,"1368634571756036102",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","wiseguyofficial",0,FALSE,FALSE,NA,NA
"585","@MikeCam @jeremythunder When I turned 18 on an exchange trip in italy my mom called the tour organizer to tell him… https://t.co/AfIVY00zdf",FALSE,90,"MikeCam",2021-03-07 18:36:51,TRUE,"1368617513693704196","1368631750755164160","18346184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleycarey",1,FALSE,FALSE,NA,NA
"586","This reminds me of when my therapist said I ""seemed noticeably happier"" after a trip to Italy. https://t.co/ZT4nJ5O5ZV",FALSE,5,NA,2021-03-07 18:29:47,FALSE,NA,"1368629971317649418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thefirstkatie",0,FALSE,FALSE,NA,NA
"587","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-07 18:25:14,FALSE,NA,"1368628825521860608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kilofoxxy",36,TRUE,FALSE,NA,NA
"588","RT @daysboards: Italy this or that:
Sicily or Sardinia? Road trip in Tuscany or boat ride to Capri? Tiramisu or panna cotta? Shopping in Mi…",FALSE,0,NA,2021-03-07 18:19:59,FALSE,NA,"1368627504194392069",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moonbabyxo1",16,TRUE,FALSE,NA,NA
"589","@jeremythunder My favorite part of my trip to Italy was seeing everyone complain about how bad their transit infras… https://t.co/W004zXolfK",FALSE,284,"jeremythunder",2021-03-07 18:13:34,TRUE,"1368361445965127689","1368625887302848516","40691962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tractionsystem",0,FALSE,FALSE,NA,NA
"590","remember that time i had “treat people with kindness” in italian put on our group shirts for the school trip to ita… https://t.co/2G550vuhW4",FALSE,1,NA,2021-03-07 18:00:04,TRUE,NA,"1368622493846626311",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinksnflwr",0,FALSE,FALSE,NA,NA
"591","RT @daysboards: Italy this or that:
Sicily or Sardinia? Road trip in Tuscany or boat ride to Capri? Tiramisu or panna cotta? Shopping in Mi…",FALSE,0,NA,2021-03-07 17:54:24,FALSE,NA,"1368621065665208324",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yvesnoir",16,TRUE,FALSE,NA,NA
"592","I won’t lie, I really want a trip to Italy 🇮🇹",FALSE,0,NA,2021-03-07 17:53:46,FALSE,NA,"1368620907145617411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfficialWheelie",0,FALSE,FALSE,NA,NA
"593","Funny story: Hubs had a work trip to Torino, Italy. A church acquaintance knew we were young marrieds, so he donate… https://t.co/V0MThfutKy",FALSE,4,NA,2021-03-07 17:48:08,TRUE,NA,"1368619488321675266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RASnyder7",0,FALSE,FALSE,NA,NA
"594","Dreaming of a trip through southern Italy? Visit the Amalfi Coast Capri, Naples, Bari Alberobello Matera, Lecce Otr… https://t.co/G90Ewu4qwK",FALSE,1,NA,2021-03-07 17:47:09,TRUE,NA,"1368619241792999426",NA,"<a href=""https://twetler.com"" rel=""nofollow"">Twetler Manager</a>","ItalyTravel",0,FALSE,FALSE,NA,NA
"595","RT @alliswel786: A Road trip to Europe.
#UK #France #Belgium #Netherlands #Germany #Switzerland #Austria #Italy 
#throughbackmemories2012…",FALSE,0,NA,2021-03-07 17:45:49,FALSE,NA,"1368618904248086528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asimjaraal",14,TRUE,FALSE,NA,NA
"596","RT @autumndiors: road trip through the streets of Italy 🇮🇹 🍋 https://t.co/mXwJKGf01W",FALSE,0,NA,2021-03-07 17:37:07,FALSE,NA,"1368616718340399110",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ehhmawi",83,TRUE,FALSE,NA,NA
"597","My birthday is starting to look real solo weekend trip to Italy ish..",FALSE,6,NA,2021-03-07 17:36:14,FALSE,NA,"1368616494603591685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chanty_Jean",0,FALSE,FALSE,NA,NA
"598","Maybe first trip will be Italy, after Mexico of course. https://t.co/OfH71BdJvC",FALSE,0,NA,2021-03-07 17:34:47,FALSE,NA,"1368616130731012097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VDLC1999",0,FALSE,FALSE,NA,NA
"599","RT @alliswel786: A Road trip to Europe.
#UK #France #Belgium #Netherlands #Germany #Switzerland #Austria #Italy 
#throughbackmemories2012…",FALSE,0,NA,2021-03-07 17:33:18,FALSE,NA,"1368615753759526915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alliswel786",14,TRUE,FALSE,NA,NA
"600","RT @BaybeeMarky_PSU: nothing like a pizza-less trip to Italy.",FALSE,0,NA,2021-03-07 17:26:02,FALSE,NA,"1368613928436043778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoseRio41010672",2,TRUE,FALSE,NA,NA
"601","RT @EWTNVatican: Sidra, the Holy Book of Qaraqosh escaped the iconoclastic fury of ISIS and restored in Italy returns to the holy city for…",FALSE,0,NA,2021-03-07 17:20:15,FALSE,NA,"1368612472156995589",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saintmarysdubai",28,TRUE,FALSE,NA,NA
"602","@gothbono Looks like we're taking a trip to Italy",FALSE,0,"gothbono",2021-03-07 17:19:43,FALSE,"1368607178429456394","1368612336311955460","620263919","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scumcherub",0,FALSE,FALSE,NA,NA
"603","@jeremythunder This reminded me of the general shock and repulsion from when I tried to kiss a guy on the cheek dur… https://t.co/BVJdqndIDa",FALSE,273,"jeremythunder",2021-03-07 17:19:06,TRUE,"1368361445965127689","1368612183530176515","40691962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorenzodago",1,FALSE,FALSE,NA,NA
"604","This Gorgeous Lake in Italy Is Even More Amazing Than Lake Como https://t.co/Xn5aHQXR1x",FALSE,0,NA,2021-03-07 17:02:46,FALSE,NA,"1368608071262560263",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jlapanna",0,FALSE,FALSE,NA,NA
"605","RT @discoveryplus: Oh what we would do for a trip to Italy right now... who would you bring along? 🇮🇹

Escape to Italy and stream #BobbyAnd…",FALSE,0,NA,2021-03-07 17:00:24,FALSE,NA,"1368607474559893509",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbram94",2,TRUE,FALSE,NA,NA
